Time	TH	ErrTH	H	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[Insulin--p21]	ErrProb[Insulin--p21]	Prob[Insulin--p21--Senescence--AKT]	ErrProb[Insulin--p21--Senescence--AKT]	Prob[Insulin--Senescence--AKT]	ErrProb[Insulin--Senescence--AKT]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[Insulin--p21--mTORC1_S6K1--Senescence]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[Insulin--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21--AKT]	ErrProb[Insulin--p21--AKT]	Prob[Insulin--Senescence]	ErrProb[Insulin--Senescence]	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Insulin--AKT]	ErrProb[Insulin--AKT]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	Prob[Insulin--mTORC1_S6K1--Senescence]	ErrProb[Insulin--mTORC1_S6K1--Senescence]	Prob[p21]	ErrProb[p21]	Prob[Insulin--mTORC1_S6K1--AKT]	ErrProb[Insulin--mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[AKT]	ErrProb[AKT]	Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	Prob[Senescence]	ErrProb[Senescence]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[Insulin--mTORC1_S6K1]	ErrProb[Insulin--mTORC1_S6K1]	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[<nil>]	ErrProb[<nil>]	Prob[Insulin--p21--mTORC1_S6K1--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--AKT]	Prob[Insulin--p21--mTORC1_S6K1]	ErrProb[Insulin--p21--mTORC1_S6K1]	Prob[Insulin--p21--Senescence]	ErrProb[Insulin--p21--Senescence]	Prob[Insulin]	ErrProb[Insulin]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	
125.3000	0.0020	0.0014	0.6814	0	0	0.005000	0.002232	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
125.4000	0.0020	0.0014	0.6814	0	0	0.005000	0.002232	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
125.5000	0.0020	0.0014	0.6814	0	0	0.005000	0.002232	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
125.6000	0.0027	0.0016	0.6814	0	0	0.005000	0.002232	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
125.7000	0.0030	0.0017	0.6816	0	0	0.004875	0.002179	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001125	0.001008	0	0	0	0	0	0	
125.8000	0.0019	0.0012	0.6780	0	0	0.004431	0.002042	0	0	0	0	0	0	0.152637	0.011368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.000932	0.000675	0	0	0	0	0	0	
125.9000	0.0010	0.0010	0.6765	0	0	0.005000	0.002232	0	0	0	0	0	0	0.152622	0.011368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000378	0.000378	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126.0000	0.0006	0.0006	0.6773	0	0	0.005000	0.002232	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0.841404	0.011547	0	0	0	0	0	0	0	0	0	0	0.000596	0.000596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126.1000	0.0000	0.0000	0.6702	0	0	0.005000	0.002232	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0.842000	0.011540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126.2000	0.0000	0.0000	0.6712	0	0	0.005000	0.002232	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000579	0.000579	0	0	0.842000	0.011540	0	0	0	0	0	0	0	0	0	0	0.000421	0.000421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126.3000	0.0000	0.0000	0.6702	0	0	0.005000	0.002232	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842000	0.011540	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126.4000	0.0000	0.0000	0.6734	0	0	0.004200	0.002007	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842000	0.011540	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.000800	0.000800	0	0	
126.5000	0.0000	0.0000	0.6738	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842000	0.011540	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
126.6000	0.0000	0.0000	0.6738	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842000	0.011540	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
126.7000	0.0000	0.0000	0.6738	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842000	0.011540	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
126.8000	0.0000	0.0000	0.6738	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842000	0.011540	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
126.9000	0.0000	0.0000	0.6738	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842000	0.011540	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
127.0000	0.0000	0.0000	0.6804	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.000546	0.000546	0	0	0	0	0	0	0	0	0	0	0.841454	0.011545	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
127.1000	0.0000	0.0000	0.6850	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
127.2000	0.0000	0.0000	0.6850	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
127.3000	0.0000	0.0000	0.6850	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
127.4000	0.0000	0.0000	0.6850	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
127.5000	0.0000	0.0000	0.6850	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
127.6000	0.0000	0.0000	0.6850	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
127.7000	0.0000	0.0000	0.6850	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
127.8000	0.0000	0.0000	0.6850	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.841000	0.011569	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
127.9000	0.0000	0.0000	0.6870	0	0	0.003517	0.001805	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001039	0.000913	0	0	0	0	0	0	0	0	0	0	0.840864	0.011568	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.001579	0.001114	0	0	
128.0000	0.0002	0.0002	0.6946	0	0	0.003000	0.001730	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.003000	0.001730	0	0	
128.1000	0.0010	0.0010	0.6946	0	0	0.003000	0.001730	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.003000	0.001730	0	0	
128.2000	0.0010	0.0010	0.6946	0	0	0.003000	0.001730	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.003000	0.001730	0	0	
128.3000	0.0010	0.0010	0.6952	0	0	0.003000	0.001730	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.001460	0.001100	0	0	0	0	0	0	0	0	0	0	0.002540	0.001513	0	0	
128.4000	0.0000	0.0000	0.6946	0	0	0.003920	0.001958	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.000059	0.000059	0	0	0.001021	0.001000	0	0	
128.5000	0.0002	0.0002	0.6956	0	0	0.003711	0.001870	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.001000	0.001000	0	0	0.000289	0.000289	0	0	
128.6000	0.0010	0.0010	0.6941	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
128.7000	0.0010	0.0010	0.6941	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
128.8000	0.0010	0.0010	0.6941	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
128.9000	0.0010	0.0010	0.6941	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
129.0000	0.0010	0.0010	0.6941	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
129.1000	0.0010	0.0010	0.6941	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152000	0.011359	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
129.2000	0.0010	0.0010	0.6894	0	0	0.004000	0.001997	0	0	0	0	0	0	0.152610	0.011367	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	0	0	0	0	0.000390	0.000390	0	0	0	0	0	0	
129.3000	0.0010	0.0010	0.6858	0	0	0.004000	0.001997	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.001936	0.001369	0	0	0	0	0	0	0.000064	0.000064	0	0	0	0	0	0	
129.4000	0.0010	0.0010	0.6874	0	0	0.004000	0.001997	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
129.5000	0.0016	0.0012	0.6884	0	0	0.004000	0.001997	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0.000355	0.000355	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.001000	0.001000	0	0	0.000645	0.000645	0	0	
129.6000	0.0014	0.0012	0.6822	0	0	0.003343	0.001763	0	0	0	0	0	0	0.153767	0.011405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0.000233	0.000233	0	0	0.001657	0.001196	0	0	
129.7000	0.0016	0.0016	0.6800	0	0	0.003000	0.001730	0	0	0	0	0	0	0.154000	0.011420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	
129.8000	0.0016	0.0016	0.6810	0	0	0.003000	0.001730	0	0	0	0	0	0	0.154000	0.011420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.000436	0.000436	0	0	0	0	0	0	0.000564	0.000564	0	0	0.002000	0.001414	0	0	
129.9000	0.0015	0.0015	0.6800	0	0	0.003000	0.001730	0	0	0	0	0	0	0.154000	0.011420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0.002000	0.001414	0	0	
130.0000	0.0006	0.0006	0.6771	0	0	0.003000	0.001730	0	0	0	0	0	0	0.154385	0.011421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000615	0.000615	0	0	0.002000	0.001414	0	0	
130.1000	0.0000	0.0000	0.6713	0	0	0.003000	0.001730	0	0	0	0	0	0	0.155000	0.011450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	
130.2000	0.0000	0.0000	0.6713	0	0	0.003000	0.001730	0	0	0	0	0	0	0.155000	0.011450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	
130.3000	0.0000	0.0000	0.6713	0	0	0.003000	0.001730	0	0	0	0	0	0	0.155000	0.011450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0	0	
130.4000	0.0000	0.0000	0.6771	0	0	0.003000	0.001730	0	0	0	0	0	0	0.154378	0.011421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000622	0.000622	0.002000	0.001414	0	0	
130.5000	0.0000	0.0000	0.6800	0	0	0.003000	0.001730	0	0	0	0	0	0	0.154000	0.011420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0.002000	0.001414	0	0	
130.6000	0.0000	0.0000	0.6800	0	0	0.003000	0.001730	0	0	0	0	0	0	0.154000	0.011420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0.002000	0.001414	0	0	
130.7000	0.0000	0.0000	0.6815	0	0	0.003649	0.001847	0	0	0	0	0	0	0.153693	0.011401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001307	0.001046	0.001351	0.001059	0	0	
130.8000	0.0002	0.0002	0.6854	0	0	0.004000	0.001997	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002000	0.001414	0.001000	0.001000	0	0	
130.9000	0.0010	0.0010	0.6849	0	0	0.004463	0.002049	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001537	0.001135	0.001000	0.001000	0	0	
131.0000	0.0010	0.0010	0.6838	0	0	0.005000	0.002232	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0.001000	0.001000	0	0	
131.1000	0.0010	0.0010	0.6816	0	0	0.005713	0.002341	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287	0.000287	0.001000	0.001000	0	0	
131.2000	0.0010	0.0010	0.6799	0	0	0.006000	0.002443	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	
131.3000	0.0010	0.0010	0.6805	0	0	0.006000	0.002443	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.000861	0.000861	0	0	0	0	0	0	0	0	0	0	0.000139	0.000139	0	0	
131.4000	0.0011	0.0010	0.6808	0	0	0.006000	0.002443	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0.000295	0.000295	0	0	0	0	0	0	0.000705	0.000705	0	0	0	0	0	0	
131.5000	0.0011	0.0010	0.6799	0	0	0.006000	0.002443	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
131.6000	0.0017	0.0012	0.6799	0	0	0.006000	0.002443	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
131.7000	0.0020	0.0014	0.6799	0	0	0.006000	0.002443	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
131.8000	0.0020	0.0014	0.6799	0	0	0.006000	0.002443	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
131.9000	0.0020	0.0014	0.6799	0	0	0.006000	0.002443	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
132.0000	0.0020	0.0014	0.6799	0	0	0.006000	0.002443	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
132.1000	0.0020	0.0014	0.6799	0	0	0.006000	0.002443	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
132.2000	0.0020	0.0014	0.6799	0	0	0.006000	0.002443	0	0	0	0	0	0	0.153000	0.011390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840000	0.011599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001000	0.001000	0	0	0	0	0	0	
